Namespace(data_dir='../data', dataset='chameleon', device=0, seed=42, cpu=False, epochs=500, runs=1, train_prop=0.5, valid_prop=0.25, protocol='semi', rand_split=False, rand_split_class=False, label_num_per_class=20, valid_num=500, test_num=500, directed=False, method='pcgt', hidden_channels=64, num_layers=2, num_heads=1, alpha=0.5, use_bn=False, use_residual=False, use_graph=False, use_weight=False, use_init=False, use_act=False, attention='gcn', lr=0.01, weight_decay=0.0005, dropout=0.5, display_step=1, no_feat_norm=False, patience=200, graph_weight=0.8, ours_weight_decay=0.0005, ours_use_weight=False, ours_use_residual=False, ours_use_act=False, backbone='gcn', ours_layers=2, ours_dropout=0.5, aggregate='add', hops=1, gat_heads=8, out_heads=1, lamda=0.1, num_elayers=2, encoder_emdim=768, num_partitions=10, num_reps=4, partition_method='metis', no_pse=False, local_only=False, global_only=False)
chameleon
features shape=torch.Size([890, 2325])
num nodes 890 | num classes 5 | num node feats 2325
Computing 10 partitions using metis...
Partitions: 10, Boundary nodes: 549/890 (61.7%)
Intra-partition edges: 13982/17708 (79.0%)
Epoch: 62, Loss: 0.6816, Train: 94.62%, Valid: 32.75%, Test: 30.93% [α=0.43,β=1.60,α=0.44,β=1.56]
Epoch: 63, Loss: 0.7417, Train: 95.11%, Valid: 32.06%, Test: 32.47% [α=0.43,β=1.61,α=0.43,β=1.58]
Epoch: 64, Loss: 0.6546, Train: 94.38%, Valid: 32.06%, Test: 33.51% [α=0.43,β=1.62,α=0.43,β=1.59]
Epoch: 65, Loss: 0.7356, Train: 95.11%, Valid: 31.71%, Test: 35.05% [α=0.43,β=1.63,α=0.43,β=1.60]
Epoch: 66, Loss: 0.6881, Train: 96.33%, Valid: 30.66%, Test: 34.02% [α=0.42,β=1.64,α=0.43,β=1.61]
Epoch: 67, Loss: 0.6758, Train: 96.33%, Valid: 30.66%, Test: 33.51% [α=0.42,β=1.65,α=0.43,β=1.62]
Epoch: 68, Loss: 0.7063, Train: 97.07%, Valid: 30.31%, Test: 34.54% [α=0.42,β=1.66,α=0.42,β=1.63]
Epoch: 69, Loss: 0.6846, Train: 96.58%, Valid: 31.36%, Test: 32.47% [α=0.41,β=1.67,α=0.42,β=1.64]
Epoch: 70, Loss: 0.6548, Train: 95.84%, Valid: 29.62%, Test: 31.44% [α=0.41,β=1.68,α=0.42,β=1.65]
Epoch: 71, Loss: 0.6930, Train: 95.84%, Valid: 30.31%, Test: 30.93% [α=0.41,β=1.69,α=0.42,β=1.66]
Epoch: 72, Loss: 0.6101, Train: 96.58%, Valid: 29.97%, Test: 30.93% [α=0.41,β=1.70,α=0.41,β=1.67]
Epoch: 73, Loss: 0.6602, Train: 97.31%, Valid: 30.31%, Test: 34.02% [α=0.40,β=1.71,α=0.41,β=1.68]
Epoch: 74, Loss: 0.6134, Train: 97.07%, Valid: 30.66%, Test: 35.05% [α=0.40,β=1.72,α=0.41,β=1.69]
Epoch: 75, Loss: 0.6041, Train: 97.07%, Valid: 30.31%, Test: 35.05% [α=0.40,β=1.73,α=0.41,β=1.70]
Epoch: 76, Loss: 0.5786, Train: 97.07%, Valid: 31.36%, Test: 31.96% [α=0.40,β=1.74,α=0.41,β=1.71]
